"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","Y"
-3.1755051928040023,-0.3561717454653766,-2.7274660343940877,1.059856668759127,-0.5864918182367626,-2.116134941158045,-1.48029853540186,0.5150216730461826,-0.9092340458217488,-0.9579315992051622,1.453823518365923,0.9221101837604154,0.6647045511600196,0.909685317266201,2.0546461756221475,1
-2.7623984975023554,-0.6144148926705717,-3.0664348828204258,-0.4514109354667362,0.0524594563439659,-1.4870084179245722,0.3444350659751209,0.7822798822534529,-0.4998043809272977,0.4456875006680247,0.0329071432270121,-1.7208884600108183,-0.55459222157376,2.5184219493571054,2.7469603502505824,1
-3.4300379970350723,0.8986356163458402,-2.0464229919905854,-0.6453557169213486,-0.5257990057926385,-0.9539098816764155,-0.6070869865964682,0.3977537267233266,-0.0299306722924518,-1.4193657948732823,2.1253396848175625,-0.421915264063557,-0.0967913098926915,0.0228267973000205,0.6017121927629888,1
-0.8437108145278164,4.55625124399208,-0.0811227034813891,-0.3360020169723641,-1.198395673949383,0.000224617996011,-0.0779289786817692,-0.4238828742083923,-0.333478889644581,0.0388705394534789,-2.1252101253204203,0.5425762837663912,1.4586557233872126,-0.5554199105798261,0.3983006539717861,0
-4.328967694335312,0.4164088423936471,-1.3443788257150364,-0.3088790740894783,-0.2134348128334531,-1.101696019675895,-0.5064879499819461,2.463260280159965,-4.114532696633333,2.3781989013250784,2.2909880558414764,0.0441816224213173,-0.0717817056903635,-0.4800975275860393,0.8052887579708405,1
-4.048735482373279,0.0568155036835745,0.1446136264910378,-0.114076679176043,0.501732907054168,-0.4374626874388929,-0.837392097585164,0.9075831389621256,-0.7959712300204361,2.091131117104791,-0.0881609272691237,0.222699383768227,-1.7641471929224752,0.5906110137271222,0.1649027705700593,1
-0.2792029450172598,1.206494177783647,0.1022961202438185,0.5231379155268374,1.2404143993968844,-1.2933454396986903,-1.1144996926026864,-0.0906783067538404,-0.1009462526110737,0.8072660008579625,-0.0513315657209943,0.8387287622363998,-1.518925260315573,0.5797336519144213,0.0141422285096352,1
-3.499420524754085,1.3033466724256242,-1.4678714434775877,0.679012307493153,-0.6794626941958446,-0.3958930488772239,-0.6044102518193702,0.3514569855875846,0.8682736882759859,-2.0597031683136358,1.5632819771767812,0.2045958650127038,-0.3424391582510248,-0.6854898874135784,-0.3883676340422528,1
-3.1666739783255053,1.6734164765282984,1.0620655209063556,-0.2825583234048975,-2.7074254588787348,-1.6682958044812346,-1.8225213032006555,1.5720220464136994,0.171693210120083,-0.0872688283410869,0.1930992065664137,-0.3754372309619226,1.242041093556098,-0.2179981282617568,0.7640053124898544,1
-3.564754549806536,2.618599110887249,2.945884038823263,3.6376814699063575,-0.2461534018466299,2.2957065716808023,-0.3222174198431017,2.125363344657495,-0.253106402832662,-1.2443639788740934,0.9019883706387792,0.3438857871307638,-0.9338222116241268,-0.3778760261185961,0.295411407684013,1
-1.9347726198782995,2.125595585983296,3.02365648700504,-0.3514590669639859,-0.9288762363289874,-1.1285510059388593,-1.609680403163282,1.661864639847481,0.9491823860673536,-0.7137320489683086,-0.2987573141860837,0.7765046601817414,0.7987256028270403,-0.3519835438398676,-0.1286315918781159,1
-0.085905475185232,4.379041316579859,0.0128248227892256,-0.2269340484696172,-0.8816605108337314,0.5858881175780827,0.3374767201573921,-0.0496351341956876,-0.008622205000293,-0.5130461980004254,-2.24163537456632,1.7400892861509467,0.1420437936972822,0.4884642096431039,0.8654255454971055,0
-3.543308293778641,0.2330589399550661,-1.4196513375867417,-0.1497486606806958,-0.938754480204244,-0.8851195865549862,-0.0776814056805968,-1.234264679072151,1.127292316367119,-0.7266609857713445,0.3977565265077998,-0.8155883249727498,-1.0091415957329666,-0.2029156139935626,-0.2485490572056798,1
-3.9084978547652383,0.0652506992388396,-0.211479145436617,3.202053040953168,0.4808295167711882,-0.5597686182100401,-1.2351976532882267,0.5597575561519769,0.7379511500123754,0.3381243835588674,-1.2327017799524531,0.252766681737127,-0.8530030510854656,-0.0209110438891191,0.4339260650196269,1
3.825664176768286,5.626885736491524,-0.5958082070058882,-0.4515579879868428,-1.342239935784822,-0.6476227320536713,-0.6129911032373141,-0.8143614780852111,0.9742930340838888,-0.7765990274624358,0.4121099391444868,-0.7914919685405504,-2.0571668361928115,1.374227452110948,1.0646767361670244,0
-0.9044480297656078,2.773525458529736,-1.8830654331176195,-0.5106208273434849,1.819726237034996,0.8822502050659977,0.6756238619029293,0.2846986642191338,-0.4124535136706598,-0.0202874678897908,-0.7486052468337455,-0.4370620124780132,-0.0194206727812923,0.6807844856311742,0.3902372087038182,0
-2.6548427098002665,-0.3004807994114695,-3.6559638649755697,0.0001902609402064,0.0059132052264414,-1.9229220550122144,1.0082180010327817,-0.8941641265028804,-0.1802857157590345,-1.4648147643502007,0.2485002801754531,-0.1623862699424389,-0.6433284324023201,2.2298439594076256,3.202532935486015,1
-1.2665494188275963,3.106994517283392,2.559874590133138,-0.6238050512970524,-0.3519585497336405,-0.9395345189529986,-0.1551323128272821,2.44462647318062,1.0228216037733675,-1.4725104887614209,0.6576614315928072,0.1007803322325314,-1.3062116561144546,0.8291841803059969,0.9348154833833476,1
