"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
42.0,-0.2084864446610745,0.442380678208606,1.0,1.0,0.5348261057598085,0.6154059321532925,0.6993028858173881,0.5348261057598085,-0.870486886732244,0.43768356250121404,0.7149595285846388,1.0,-0.23090569781641934,0.0,0.0,41,-0.3650067647898034,1.0,0.0,1.0,0.0,-0.36054421600860576,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.3415973429003937,1
15.0,-1.4417048020856615,-1.4396489373365846,1.0,0.0,1.8308040784054493,1.905333194828807,0.7002914683633107,1.8308040784054493,-0.6992643073319299,-1.5051914878153618,-1.2732921666112218,1.0,-1.462637368393624,0.0,0.0,23,-1.4566759549216868,0.0,0.0,1.0,0.0,0.5213018459118931,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-1.5378235382180332,1
46.0,1.097274169082606,0.2172408572033986,0.0,0.0,-0.19977741953590084,0.00904916518075488,0.043660818753756644,-0.19977741953590084,-0.4468880576951654,0.20505801157693931,0.3055850459947657,1.0,0.7368834719228129,0.0,0.0,58,1.0506397824242086,1.0,0.0,0.0,0.0,1.9797395637034874,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,1.0789212640393033,1
121.0,-2.0220428526384087,-1.8626452574477128,1.0,1.0,1.8777690000390328,1.9183634147148125,0.6988085945444268,1.8777690000390328,-0.870486886732244,-1.5362458696135055,-1.6162815979703047,1.0,-0.23090569781641934,0.0,0.0,16,-1.9550689198553404,0.0,0.0,1.0,2.0,-0.22487559109775976,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-2.2107007730842057,1
109.0,-1.731873827362035,0.5557071926930476,9.0,1.0,1.8642741007929675,1.879595285251994,0.6990204336614102,1.8642741007929675,-0.870486886732244,0.554560963086954,0.4455371569228352,1.0,1.3527493072114154,1.0,2.0,20,-1.7147174870741944,0.0,0.0,2.0,2.0,-0.8014672469688552,-1.0415279332985137,2.2214225399257583,0.13916893275819892,-1.9116442242547955,1
50.0,1.1698164254016994,-0.005674730409417892,0.0,0.0,-0.1796686835306254,-0.036298580264106185,0.6842623085115666,-0.1796686835306254,-0.4807992936153249,-0.024744413729322356,0.34421260504426066,1.0,-0.3188865314290768,0.0,0.0,59,0.9332418502324444,0.0,0.0,0.0,3.0,0.48738468968418164,-1.0415279332985137,-0.4501619939596997,0.13916893275819892,1.1536854012466558,1
50.0,1.1698164254016994,0.34981063681627134,1.0,0.0,-0.7946218892733504,-0.6620071589485333,0.03469296280145926,-0.7946218892733504,0.01720428647016264,0.3422619166123732,-0.4690042725329197,1.0,2.58448097778862,0.0,0.0,58,0.9934759075960893,0.0,1.0,1.0,3.0,-0.22487559109775976,0.9107268620126644,-0.4501619939596997,0.13916893275819892,1.1536854012466558,1
58.0,-1.949500596319315,-0.9191145135427408,6.0,0.0,-0.8681757708075971,-1.3393205688646659,-2.838057302610465,-0.8681757708075971,0.13168595269694194,-0.9676683701456786,-1.1267403722274598,0.0,-0.14292486420376185,0.0,2.0,13,-1.6423488987368056,0.0,0.0,2.0,3.0,-1.1067216530182586,-2.0176553309541028,-0.4501619939596997,0.13916893275819892,-1.9116442242547955,0
15.0,0.22676709325348568,0.28814285444117105,0.0,0.0,-1.4960226179091864,-1.3002944152456888,-1.4180290884317222,-1.4960226179091864,3.039386962873175,0.27845927764527845,0.4371904984347534,0.0,0.033036803021553096,0.0,0.0,38,0.42066756596802996,1.0,0.0,0.0,4.0,0.6908876270504506,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,0.4060440291731311,0
50.0,0.5894783748489525,0.16426034705349718,0.0,1.0,-0.12662437659312148,-0.017011274591256315,0.6784720393140201,-0.12662437659312148,-0.039286666733444615,0.1508539997110889,0.7206857245241368,1.0,-1.3746565347809665,0.0,0.0,50,0.3868955580772485,1.0,0.0,0.0,3.0,-0.22487559109775976,-2.0176553309541028,-0.4501619939596997,0.13916893275819892,0.6303364407951885,1
50.0,0.15422483693439232,0.3706764984358729,1.0,1.0,0.5013560833722903,0.6154059321532925,0.7053756071709123,0.5013560833722903,0.023536605708325106,0.3637176713092723,0.5468617088014097,1.0,-1.2866757011683092,1.0,2.0,44,-0.03167266093273975,0.0,0.0,1.0,0.0,0.3856332210010472,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,0.18175161755107366,1
97.0,1.097274169082606,0.4843949884771703,0.0,0.0,-0.8211440427421024,-0.6682642447353776,0.0007280910451203571,-0.8211440427421024,0.058197721538267015,0.4811596970186149,1.2071212168760677,1.0,1.9686151425000176,0.0,0.0,57,0.9975694843101234,0.0,1.0,0.0,3.0,0.2160474398624897,-1.0415279332985137,-0.4501619939596997,0.13916893275819892,1.0789212640393033,1
97.0,1.097274169082606,0.7647760158671683,1.0,0.0,-0.17312165320332645,-0.055779404054074944,0.7003620814023052,-0.17312165320332645,-0.3634014277393918,0.7708123854267531,0.7857120173964021,1.0,-0.9347523667176791,0.0,0.0,58,0.862627651915356,1.0,0.0,1.0,0.0,-0.08920696618691377,0.9107268620126644,-0.4501619939596997,0.13916893275819892,1.0789212640393033,1
45.0,-2.167127365276595,-2.002525836981477,0.0,0.0,-0.17312165320332645,-0.036298580264106185,-2.119216565646785,-0.17312165320332645,-0.015623789580311194,-1.5362458696135055,-1.8260156560254768,0.0,1.3527493072114154,0.0,0.0,4,-1.9309460570762107,0.0,0.0,0.0,0.0,0.35171606477333567,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-1.9116442242547955,0
62.0,-1.2966202894474748,-0.9254590481374295,1.0,1.0,1.8111629874235524,1.2796246161443798,0.7003620814023052,1.8111629874235524,-0.3714001467770707,-0.9744438716289099,-0.9749476527465301,1.0,1.3527493072114154,0.0,0.0,24,-1.3313832676385713,0.0,0.0,1.0,2.0,-0.3944613722363172,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-1.313531126595976,1
34.0,-0.2084864446610745,0.025382495688433822,7.0,1.0,1.1426978297199448,0.6346932378261424,0.7053049941319178,1.1426978297199448,-0.08161322164116215,0.007439218316026329,0.37740513065965575,1.0,-0.054944030591104386,0.0,0.0,39,-0.37509450740653033,1.0,0.0,2.0,2.0,-0.36054421600860576,-1.0415279332985137,2.2214225399257583,0.13916893275819892,-0.1920690684856887,1
62.0,-2.0945851089575016,-1.5824921228233286,1.0,1.0,2.4857743368629914,1.9309420923275407,0.7053756071709123,2.4857743368629914,-0.870486886732244,-1.5362458696135055,-1.3748108268267285,1.0,0.9128451391481279,0.0,0.0,15,-2.0215895414583946,0.0,0.0,1.0,2.0,-0.3944613722363172,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-2.285464910291558,1
5.0,1.097274169082606,0.351816093153673,0.0,0.0,-1.4890747489904201,-1.3070030433058104,-0.7128166679939745,-1.4890747489904201,-0.870486886732244,0.3445204171067836,0.37051428469856496,1.0,-0.23090569781641934,0.0,0.0,59,1.1842658223037508,1.0,0.0,0.0,0.0,0.35171606477333567,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,1.004157126831951,1
97.0,1.1698164254016994,-0.04149947316391077,0.0,0.0,-0.19977741953590084,-0.055779404054074944,0.699444111895377,-0.19977741953590084,-0.48629841295372916,-0.06200967188709452,0.042082978609392224,1.0,-1.0227332003303367,0.0,0.0,59,1.2193536227097574,0.0,0.0,0.0,3.0,0.48738468968418164,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,1.1536854012466558,1
58.0,-0.6437399825756346,-0.3572859206196722,7.0,1.0,1.1698212410758977,1.2346639069337566,0.7053756071709123,1.1698212410758977,-0.5343740471697784,-0.38779836820579966,0.3766286973119272,1.0,0.384960137472183,0.0,0.0,34,-0.7639842952397712,0.0,0.0,2.0,2.0,-0.22487559109775976,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.715418028937156,1
85.0,-1.2240780331283816,-1.0199433887609204,1.0,1.0,1.8111629874235524,1.2536286824114082,0.7053756071709123,1.8111629874235524,-0.4002288633087051,-1.0721240180121612,-0.9334084686430532,1.0,-0.14292486420376185,1.0,2.0,25,-1.2759737828307522,1.0,0.0,1.0,2.0,-1.0049701843351242,-1.0415279332985137,-0.4501619939596997,0.13916893275819892,-1.2387669893886233,1
68.0,-0.4261132136183546,-0.2328838177263988,7.0,0.0,1.1493784729110663,1.2346639069337566,0.7054462202099068,1.1493784729110663,-0.870486886732244,-0.2596284651480075,-0.04808034389558457,1.0,0.384960137472183,0.0,0.0,38,-0.5698317996598675,0.0,0.0,2.0,2.0,0.2499645960902012,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.565889754522451,1
26.0,-0.8613667515329148,-0.7072380514962578,1.0,1.0,1.1897963642173508,1.2473070905855244,0.7054462202099068,1.1897963642173508,-0.870486886732244,-0.7491584473114691,-0.8433422003065424,1.0,1.0008259727607853,0.0,0.0,32,-0.9579905916513166,0.0,0.0,1.0,0.0,-0.3944613722363172,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-1.014474577766566,1
96.0,1.1698164254016994,-0.5458079320460506,0.0,0.0,-1.4960226179091864,-1.313711671365932,0.0006574780061258896,-1.4960226179091864,-0.563119443711437,-0.5825940358486996,-0.5674171993575122,1.0,0.20899847024686805,0.0,0.0,59,2.0538584756992835,1.0,0.0,0.0,3.0,0.35171606477333567,-1.0415279332985137,-0.4501619939596997,0.13916893275819892,1.1536854012466558,1
58.0,-1.6593315710429417,-1.350834568721566,5.0,1.0,-0.1796686835306254,-0.6427198532756835,-2.0754364814702155,-0.1796686835306254,0.23783561992613905,-1.4137222177917395,-1.3015349296348475,0.0,-1.1107140339429942,0.0,0.0,15,-1.463985913339605,0.0,0.0,2.0,2.0,-0.3944613722363172,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-1.3882952638033283,0
117.0,0.009140324296205595,-0.34693958906080463,1.0,1.0,0.5217988515371218,0.5892164803032021,0.7053049941319178,0.5217988515371218,-0.19509504798823157,-0.37707049085735006,0.1596155766218001,1.0,-0.7587906994923642,1.0,2.0,42,-0.17728703261766757,1.0,0.0,1.0,2.0,-0.6997157782857207,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.04254079407098375,1
28.0,-0.2084864446610745,1.0822215226565983,1.0,0.0,0.5348261057598085,0.0022760310815935544,0.6983849163104601,0.5348261057598085,-0.870486886732244,1.0982949571162661,0.4463135902705637,1.0,-0.4948481986543918,1.0,2.0,41,-0.3650067647898034,0.0,0.0,1.0,2.0,-1.411976059067662,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-0.3415973429003937,1
69.0,0.44439386221076577,-0.29331186345655996,0.0,0.0,0.4813809602308373,0.6028272545405644,0.7003620814023052,0.4813809602308373,-0.870486886732244,-0.32173722874429445,0.020828115715323423,1.0,2.6724618114012775,0.0,0.0,50,0.2382110038567951,0.0,1.0,0.0,4.0,0.5552190021396046,-0.06540053564292464,2.2214225399257583,0.13916893275819892,0.3312798919657786,1
113.0,0.3718516058916724,1.7145966001030817,1.0,0.0,0.48832882914960357,-0.0039810547052507176,0.7053756071709123,0.48832882914960357,0.43297103644951396,1.7510016000008815,2.832002105334971,1.0,-0.5828290322670493,1.0,2.0,47,0.15882485543820496,1.0,0.0,1.0,2.0,-0.5301299971471632,0.9107268620126644,2.2214225399257583,0.13916893275819892,0.4060440291731311,1
15.0,-0.2084864446610745,-0.6556248979400393,7.0,0.0,0.541840781110486,0.6472719154388705,0.6914648384890022,0.541840781110486,-0.2890799966809587,-0.6955190605692213,-0.7093103936549031,1.0,0.9128451391481279,0.0,0.0,39,-0.37509450740653033,1.0,0.0,2.0,0.0,0.1821302836347782,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.1920690684856887,1
72.0,-0.6437399825756346,0.8319496874594985,6.0,0.0,-1.4760474947677336,-1.352415294789711,-2.110107483616499,-1.4760474947677336,3.7847675931968774,0.8396966505062713,0.8713137939834737,0.0,-0.054944030591104386,1.0,2.0,26,-0.38591324586504905,1.0,0.0,2.0,4.0,-0.9710530281074127,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-0.3415973429003937,0
118.0,0.8796474001253259,0.34435032615216415,1.0,0.0,-0.14666630616648568,-0.036298580264106185,0.6990204336614102,-0.14666630616648568,0.0155378866706462,0.33661566537634713,-0.08204930285870822,1.0,-0.054944030591104386,1.0,2.0,54,0.651369853637524,0.0,0.0,1.0,0.0,-0.22487559109775976,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,0.854628852417246,1
97.0,0.8071051438062326,0.3945323131403279,1.0,0.0,-1.5025696482364854,-1.9649646415100535,-1.3774265910099033,-1.5025696482364854,-0.870486886732244,0.38856117674778706,0.7811504714784969,1.0,-1.1107140339429942,1.0,2.0,55,0.9604348955470997,1.0,0.0,1.0,0.0,-1.411976059067662,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,0.705100578002541,1
62.0,0.29930934957257904,0.4368474418595024,5.0,0.0,0.4813809602308373,-0.049328800150111776,0.6705633789466398,0.4813809602308373,0.043700043282474,0.43203731126518796,-0.1512489249750144,1.0,1.7926534752747028,1.0,2.0,46,0.12622244089429038,0.0,1.0,2.0,2.0,-1.411976059067662,0.9107268620126644,-0.4501619939596997,-7.185511738725948,0.25651575475842614,1
50.0,0.8796474001253259,0.10709572572692597,0.0,0.0,-0.14666630616648568,-0.036298580264106185,0.6988085945444268,-0.14666630616648568,-0.870486886732244,0.091568361732815,0.9263435075037341,1.0,-0.9347523667176791,0.0,0.0,56,0.651369853637524,0.0,0.0,0.0,3.0,-0.22487559109775976,-1.0415279332985137,-0.4501619939596997,0.13916893275819892,0.7798647152098934,1
77.0,0.009140324296205595,-0.569654631039881,0.0,0.0,0.5148509826183555,0.6540450495380319,0.6990910467004047,0.5148509826183555,-0.2629175198285506,-0.6068729161636117,-0.9459284563751759,1.0,-0.4948481986543918,0.0,0.0,42,-0.16602969665407374,0.0,0.0,0.0,0.0,0.9622248768721426,0.9107268620126644,-0.4501619939596997,0.13916893275819892,-0.04254079407098375,1
23.0,-0.06340193202288777,-0.775961393894762,1.0,1.0,-0.13965163081580823,-0.036298580264106185,-0.02003214241925311,-0.13965163081580823,0.2190053021916033,-0.8197365877617951,-0.6593274968948782,0.0,0.560921804697498,0.0,0.0,39,-0.11398279271849714,0.0,0.0,1.0,0.0,-0.3944613722363172,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-0.04254079407098375,0
23.0,-0.4261132136183546,-1.1499516536882937,6.0,1.0,0.49487585947690255,0.5892164803032021,-0.007463021478237882,0.49487585947690255,-0.00895819038224544,-1.2059401723059795,-0.5480063656642987,0.0,-1.0227332003303367,0.0,0.0,34,-0.47275555186991564,1.0,0.0,2.0,2.0,-0.08920696618691377,-0.06540053564292464,-0.4501619939596997,0.13916893275819892,-0.41636148010774615,0
97.0,1.097274169082606,1.0243276444800629,0.0,0.0,-0.16664142930793868,-0.023268360378100584,0.7003620814023052,-0.16664142930793868,0.22267138175053947,1.0384446940143894,0.9074179446528509,1.0,-1.0227332003303367,0.0,0.0,57,0.8474229384060864,0.0,0.0,0.0,2.0,0.5213018459118931,0.9107268620126644,-0.4501619939596997,0.13916893275819892,1.1536854012466558,1
