"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","Y"
-0.0855686258897152,3.7053982517266344,2.427959532392342,-1.3716499924127352,-0.9221341498060764,-1.6321222649673377,-1.7033573128628183,1.1444001784850173,1.0084713354284667,-1.047749844793231,0.7424042565559449,1.468016010977755,-1.0873291611905007,0.20977187438400108,0.3371962922014087,1
-0.08010861729863622,3.856955371385717,2.1586753408397725,-0.3496283930374806,-0.9943163160161184,-1.174704577596225,-0.6167663060505199,2.1912192107250053,1.4190169017598824,-1.4305834337624563,0.46130286322199443,-0.5164832480874599,-0.6411929350532201,0.055752424774712706,0.1476395251842519,1
-2.5800487772251213,1.3378879036230322,-0.7639094547729377,-1.1802108507765972,-0.43160062542392474,-1.4003494002147758,-1.8607412372930219,2.3235897366629423,0.2961627720171432,0.4073657956565153,0.850589981670232,0.4654722844286169,-0.9451158757104514,0.22058010996191893,-0.049032076860025406,1
-3.7060985753544937,2.075185634023747,1.7767404382022087,-0.4065498271529957,-1.6947173959120987,0.1726621830108893,-0.6601801129356264,-0.017795730381386977,0.6926654550179265,0.4776641574372242,-1.5821218944180724,0.5340221450548057,-0.31314703538542915,0.1408556049230699,0.2893663664089011,1
-2.2721017922957176,2.924972167763217,3.726789944856624,2.7051006785255023,0.5209840114365437,0.5361337294791821,0.5244372519975082,0.7209436082525726,1.1435760931886658,-0.8472616115899673,-1.0047668210982388,-0.010741771563786012,-1.974452932268502,-0.25381900726952616,0.2765804059822531,1
1.6232841645758476,5.431037818119641,1.736539616111292,-1.405567617540047,0.5033060651219087,-0.6016924111769879,-0.8200825014224747,-0.9863706445708305,0.5882318065707021,0.03971449498946633,0.7202657642317247,-1.202857480212655,-1.5523224682994714,0.5327888281789218,0.46494314909077183,0
-2.3218316326607535,1.119389739992678,-1.3192029376281151,-0.8731364237589927,0.08091784251551973,-2.5956588227005093,1.6804701290996418,0.4743828342357342,0.4179924023443472,-0.7801018588522954,-1.1347858954274186,-0.6139926751787322,-0.10463862303197224,-0.38225572577455413,0.5206260011297049,1
-1.9125161587887867,2.522700821623105,-2.4831938887832328,3.9527525097267384,0.3122827853767635,-0.3115709345122538,-0.9981369979695611,0.1880267571628994,-0.21579559020464514,0.15999292618330033,-1.590542771395687,0.0016336321087890306,0.6115900611269622,-0.8223477145450261,0.38012802387961897,0
3.516557250015835,6.714761047176802,-0.11964186881053894,1.8076957599880112,-1.823618620538174,-0.8116207168524329,1.3597419020847605,0.6954289269657068,3.897412632059371,4.610045556190222,1.9127131540944555,1.8881003425813403,0.6825051025087792,1.468629137057269,0.12719539994120033,0
0.3415975709739628,3.77530511856419,2.521796508437425,-1.0489688845793834,-0.5160290037156398,-1.6842851423047136,-0.052982958284082594,-0.6582120932495014,0.08856349227033217,0.25703421033940876,1.0837602306352667,-1.0626453250775014,-2.1641990138299323,-0.02765602890441603,0.2957103780177755,1
-1.181400113674696,4.085366331603009,0.3326632403851958,-0.5409239764551013,-1.4265220139019197,-0.24726485225977732,0.6250180112357594,-1.7202108786560404,0.12823360403912928,-1.0813683689034654,-0.16889566653436738,-0.514864223540933,0.13243467359519007,-0.6909966107591935,0.3559860180120796,0
