"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","Y"
-1.7538844315095778,-0.9583788350116732,-1.6508784142222626,-0.7424050000653012,-1.2629313266888542,-1.6540557851526183,-0.2079977583191401,-1.422867877480605,-1.731674438492306,0.9781610248162814,0.5282798475848965,0.2672273951809524,0.4600999525892527,-0.6809241752702098,-0.3631547650513946,1
0.8881909621497306,-1.5577812727066425,-1.527158817285291,-0.2541736462701679,-0.91009838960696,-0.8652428835321827,-0.602646767573301,-1.184309284223563,-1.404301574641319,0.7801897270347692,0.5796844316259538,0.7066217620089447,-0.0731097382668288,0.5765865991728819,-0.3499350777278406,1
5.567091598963022,-2.2383782983429583,0.3909148634841149,-0.929110587083458,0.9789209391029048,-1.3078642109063856,-0.1865632897995155,0.3146167296608197,1.3825915850142223,-0.1318079258432596,-0.134406358368585,-0.9505786208687254,-0.1588120957774449,-0.0741687645265933,0.1989082607285519,1
0.2611841498008531,-1.8110124628304236,1.5339363853261332,-1.1725044265493476,2.229074542620402,0.3576505664329077,0.8953141495966788,0.1933139756435618,0.3068098375970862,0.1424214108109824,-0.0656824253492752,0.1978830911652868,-0.6686223163887894,-0.8865272344013451,0.3964194251645553,1
6.990772630756741,1.3811540001229414,0.8472401997405179,-0.8451162165678333,-1.2538546343287231,1.3923323441427335,0.9159255409510872,-0.0237254260225616,-2.229060952494516,1.2602313410784245,0.7047498794602776,-0.8139341717464306,0.1715588094596331,-0.9436560449896454,0.4167918464092514,0
-1.346482710901357,1.6812565208509258,3.2273294079958346,-1.014748990865195,-0.3154820784025589,-0.1569881384341756,0.1292112086703773,-1.1746983459714573,0.9644944210478396,-0.7552514951212713,0.3346077532981903,-0.1204007409570589,-1.4497299090486844,0.4845207096283458,0.098756664757508,1
-2.656136085101274,-0.006323445707206,2.3893844005070526,-1.456686382622958,-1.7497211730392224,0.6441114925022945,0.8292216122871693,-1.749302633787549,-0.1530262701000208,-0.623053998227445,0.4129641118792754,-0.1725129997166976,-0.1396784033937161,-0.0940897704235288,-0.2873241774534083,1
-2.410362138724365,1.3811348161160528,-1.2819195253892317,3.473505395199682,0.0573068424044135,0.0824718264317533,-1.0547540445285486,2.4625994100413813,0.1711380300221141,-0.9284555553714424,1.2924280501277865,-0.881717069723795,-0.8774581669962688,-0.0997103062365797,0.3662096099649423,1
2.708112132721992,-0.0724934025751594,1.4535318015827845,-0.4023110748241748,-2.5657719050267893,-0.430601605756635,1.2776313630383165,0.2161747583286518,-2.1209863394240283,-1.7335421041263162,2.0965641390159435,0.8214175061538136,0.907970601128498,-0.4186383894921754,-0.4746120554208021,1
-3.727556087013352,0.6404970920175774,-1.4026401045712713,-0.8808018369786698,-0.5084505354566903,-0.3846843950897662,0.8976547340346364,0.5509743630560151,-0.4294224317554724,0.7096277275633079,-0.0155248765922462,-1.0589166062422648,-1.090662974931678,-0.1240615603383384,-0.1125872379501605,1
0.3399671339141571,-1.524095655015821,0.6275563584568498,-0.864689222091977,1.56601257818133,-1.293425455904449,-0.4887348875886944,1.4060851509181045,-0.1817996831285853,-1.4871983969694105,0.1197734916804342,2.370593133831257,1.1289671375518826,0.8566523519877726,-0.0490377716582043,1
5.156240735514467,-2.23784112356826,0.9359204199482052,0.4270025039799897,1.5210810738649694,-0.4023135035723386,1.016205778752261,0.4952573744969423,0.1552862499150142,-0.2672162588389477,-0.1737599118728488,0.3533875580846004,-0.4970746533221164,-0.6010525755149243,-0.0061924238482099,1
3.064979035713208,-2.058611256367807,-0.9978229430090156,0.8563423572062197,-0.0160971600719006,-0.3726299283589281,-0.5008863256107624,0.7557543368844459,-0.8823785075777132,-0.9235890567753436,2.456511211178671,-0.1638414055109604,0.7202912141040915,-0.8813689214034853,0.940843558954658,1
4.418490546832036,2.448170643621561,-2.6501480260790333,0.0464515602242633,0.0662196686345043,1.0924584571795324,0.4648796045603571,-0.6989219850616076,0.923703982334902,-1.0751122972680265,0.1773077912060061,0.922264162982526,-2.005300382286287,-0.8472724203261452,0.4471249741731399,0
-4.34611591623958,0.595866790588827,-1.1183294684228955,-1.303071792043367,-0.2833650208439124,0.1047126990501445,-1.3765886311644548,0.2340090603944402,0.7812862379078201,1.1701376877071517,-0.9101323560150968,0.0184427057243279,-0.7770679652502142,0.5938974728950437,-0.1699135339909052,1
-1.6905993490097762,-1.440930555082013,-1.1446655412947089,0.0445638756412258,-0.6890785550221207,-0.0016816820494029,0.2619370208549517,0.2417629929140016,-0.7026522185503921,0.5501065770231359,-1.1551260554948806,1.238357540858436,0.0740058596656577,0.4032884782660534,-0.4538807918540886,1
-3.982765719270392,2.6842222918308734,0.7995136773488881,-1.9589679711619,2.8141695045540884,0.947387904068008,-2.093125885502161,-0.8541669672581242,-0.6822013123508792,-0.7009036689308817,0.7530264695480524,0.9883378824666984,3.140791714672241,-0.9957460751192174,-0.3795888227208467,0
-0.5459086434339343,-1.3466874409334673,0.6101869602171339,-1.0352279801877953,1.1369313509795007,-1.2264655772581814,1.437833638329151,0.3205101406622825,0.7349897920073342,-0.9609177634137612,-1.1812455882929915,0.0370303854522798,0.266962900769134,0.3259892946392955,-0.6300586624814716,1
-0.3488353848802159,2.7115100372085843,2.7584865955300337,2.678516914618829,1.3383587862664863,1.273291652695976,-0.3373265036791367,-0.4690336510229975,-0.6274120119748723,-2.720124451592436,0.9250075799760684,0.3981369656776672,2.496662546551327,-1.2335564370397252,0.0244455112043284,0
0.8530347699693507,-2.138651004291465,1.5747607594730566,-1.0344198892519316,2.177381547113221,-0.1743314703319327,1.561066213713518,-0.9042519531545952,-0.6895365894845055,-0.9550803023482144,0.5868542965092733,1.28995920624471,-0.8470334523214265,0.8678293491780227,-0.6576232865404574,1
-1.8283487337275843,-0.6894752023343134,-1.0744197222887129,-0.122572317717912,-0.4713323671293207,0.2168105454870723,1.0037496518486766,0.447060075464586,-1.436228497857818,-1.7619891084985624,2.1163297568099524,1.2916879279848588,-0.1106300854107136,-0.3661667845635434,-0.4572039045830984,1
2.229297695911214,3.1595993219097944,-1.1249972405825357,-0.2948277199967479,1.9412687365086243,-1.213276765767898,1.387937977193461,-0.8572884961510819,-0.1667836031801274,-1.4855481960729813,-0.0818689554205711,0.9172398926534449,-0.9426866272420132,-0.0869742734639062,-0.050981193556846,0
-3.048073787868051,-0.2356624673862481,-1.1813757378280243,0.4074901549886079,-0.7796157829278194,-0.7152162608270356,-0.8731327340223862,-0.7676400398756186,-0.1739668690487011,0.627240168851605,-0.2738967337258694,0.4844096763205279,-0.3059409590271819,-0.2134528076001797,-0.4037079362465501,1
2.4091080355874936,-1.8776912832279704,-0.3842877952529679,-0.1648342387156471,-0.1043130230774524,-0.1187871900136212,0.2983577161987752,0.6799123466589269,-0.1854578389274035,0.4593602171034793,0.0306443717543462,-0.9340933237845714,-0.5075628892736254,1.3549935465227088,-0.878143204884933,1
2.089144378851989,-1.3352348907954432,0.4434895302111087,-0.1629722295996833,-2.1432605794759128,0.751304155076559,-2.1232030742812005,1.827029465519142,0.1460486646630079,-0.109439098284027,0.6458367569360237,0.8333782370518422,0.4916026245143333,1.353448145305757,-1.013560662029585,1
-2.465915132809916,-1.1596383141347018,-0.107981852935117,0.338927021352355,0.5030044650326019,0.2308963767645904,1.2897550872612231,-1.3261670376587558,-0.4932870973819787,-0.948596223278615,0.2800197858613447,0.6227496349161442,-0.2650536232692758,-0.2095190902237141,-0.5299393539931085,1
3.310640935891294,-1.8410145834685627,-0.7507758889108759,-0.3342295750995824,-0.2517086624073258,0.148108889921454,0.6153250675009222,0.0902268185966391,0.3057455640975319,0.0084664892431735,-0.0645428304589539,-0.4208130059410312,-0.1999509087913407,-0.8576028775075674,0.0538450498746462,1
-1.6549305176568552,-0.835128143900639,0.6326300043598962,-0.4050025317717317,0.6720792959735509,-2.129873075096267,-1.528503621278499,0.2618255603415508,-0.1897233641470501,-0.9021600160198648,1.2709196751274434,1.185799686604557,1.0467593878950892,-0.4855536664093098,-0.4457830511281166,1
2.7725741181586163,-1.695081062502873,0.575635729463134,-0.1279294006903856,0.9636308338964394,-1.2755667195117697,1.803850427393372,0.1986443234385857,0.4549889816794654,-0.9047842674410412,-0.7507311472387228,0.5576295394458531,-0.0123458803880213,-1.7320870806103896,0.0401634273800316,1
0.4687137913825348,-2.0900105376385496,0.0443115457331181,-0.609903562012933,-0.0551142160680012,0.2072780950116371,-1.5044020420174884,-0.9873413848118424,0.8597699592054854,0.6709572805680037,0.2448444990508643,1.0157238816913396,-1.0812178733165574,-0.5480123350471744,0.4287198727011256,1
4.447052010874823,-2.033292103137099,-1.1271646807494646,-0.5419971345949559,-0.405427917978616,-1.0869183519333436,-0.300095856007579,-1.0294686932620518,-0.2673956108519604,-0.1623849164027274,1.1031567251717809,-1.129980914975956,-0.0149992445251965,1.4544127308213617,-0.6237363337869379,1
-2.404648296778373,-1.1458332505136022,-1.7252780345133003,0.6580500086716767,-0.4348399452436978,-1.0028696998651188,-0.9540461981343435,-1.251212188806652,-0.7005102283099367,0.4212898514185623,0.1729502447318526,0.5210934877612692,0.0359074417592335,0.7322663397134275,0.6773337039620271,1
5.80428803374382,-2.2350400280769938,-0.9580870508134572,0.3109953095273028,-0.3633147996274458,0.3960529114067985,1.2709485831958358,0.2848036444610101,0.6000828392955725,-0.9865872812539672,-0.5307775856439668,0.808405493837932,-0.6110842033396082,-0.2547578413410044,-0.0004393602816223,1
3.886651580579604,-1.6039488230203909,4.358991637704021,0.2117221407971126,0.5792020904933124,0.9348024583457438,0.653161117272949,1.991811292778952,-1.121625742658208,-0.8353206051322629,1.6272320498127144,1.1698297455099056,-0.0842859198364465,-0.346340634836581,0.838960650856319,1
-2.119722197077351,-1.1172506328495908,-1.310855230655709,-0.2062136621567065,-0.8392851756712543,-0.4333785365367555,0.8919514355222632,0.2570295110576758,-0.6921374342745917,0.5285575276517147,-0.1808478147190193,-1.2828906604335977,0.2751121139005246,-0.1217008061662519,-0.5707738794756191,1
-2.6655661396090102,-0.0556251322889722,-0.0753930548036447,3.738359874802888,0.457932414580162,0.0154929810309508,-0.3176178930715539,0.2785253781214141,1.1275785138652028,-0.5997783433293581,-0.9393225415475076,-1.4182922534672846,0.1420415365600827,-0.7363890781168531,-0.6472513976299208,1
3.339010037833412,4.681400066058891,0.74787696825105,-0.1178580355629717,1.1470485505972148,-0.9615407960995502,0.8059082431810335,1.116171138183658,-0.9746567798931662,0.8630103542470936,-0.004818890123775,-0.740629368439688,-1.6551392956347069,-0.2092695737342333,-0.5727728824263191,0
